Timestamp,Animal,Temperature,Outdoor_Temperature,Humidity,Wind_Speed,Horizontal_Inlet1_Damper_Position,Vertical_Inlet1_Position,Stepless_Gear1,Stepless_Variable_Fan1,Vertical_Multi_Gear1,Vertical_Multi_Gear2,Vertical_Multi_Gear3,trend,daily,weekly
2024-01-28 11:30:00,450.0,8.72913366175,-3.9409725335,58.294787865,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.88938606350336,0.9793615574284501,0.6865327844937833
2024-01-28 12:00:00,450.0,8.711057628999999,-4.55542859,58.5401321125,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.8884082443017,0.6371485899907521,0.6715905076481383
2024-01-28 12:30:00,450.0,8.6882245776,-5.3438204208,58.018715558,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.88743042510006,0.40397932263180364,0.6569782051507643
2024-01-28 13:00:00,450.0,8.647012781666666,-5.529046713666666,57.882037663333335,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.886452605898405,0.3195449508359186,0.6427272138689789
2024-01-28 13:30:00,450.0,8.574096287333333,-5.348634851833332,57.57340339,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.88547478669676,0.3988263621080547,0.6288666954289637
2024-01-28 14:00:00,450.0,8.52914032625,-5.5853043695,57.4987187775,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.8844969674951,0.6272585301856423,0.6154235369946837
2024-01-28 14:30:00,450.0,8.50129531975,-6.2148154335,57.7546003675,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.88351914829346,0.9613190643696825,0.6024222599004043
2024-01-28 15:00:00,450.0,8.4723866952,-6.0696677218,57.516013616,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.882541329091815,1.334687291583332,0.5898849363640195
2024-01-28 15:30:00,450.0,8.43642203525,-4.530746275,57.4116227425,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.881563509890164,1.6689462572257987,0.5778311146033339
2024-01-28 16:00:00,450.0,8.3648368822,0.084401993,57.635721898,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.88058569068851,1.886828191603901,0.5662777525964617
2024-01-28 16:30:00,450.0,8.373054251,4.4980570956,58.836045684,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.87960787148686,1.925457598556974,0.5552391607407361
2024-01-28 17:00:00,450.0,8.485889397142858,7.515934251285715,60.02404442571429,0.0,9.367508441,0.0,22.400000689999995,29.46666777,0.0,0.0,0.0,57.87863005228522,1.7470496317615907,0.5447269535318452
2024-01-28 17:30:00,450.0,8.719126128,9.31769918225,59.9017855075,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.87765223308356,1.3450705471584115,0.5347500105431119
2024-01-28 18:00:00,450.0,9.000097409666667,12.894096573333334,59.760223495,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.876674413881915,0.744830574650482,0.525314446743822
2024-01-28 18:30:00,450.0,9.393890895666669,16.740243745,59.665342705,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.875696594680264,-0.001367555701243673,0.5164235923219275
2024-01-28 19:00:00,450.0,9.849847870333331,17.624134218333335,59.49333486166666,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.87471877547862,-0.8233222912969007,0.5080779820592197
2024-01-28 19:30:00,450.0,10.251676964,18.161813414,58.97551428199999,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.87374095627696,-1.6442996591396974,0.5002753543443096
2024-01-28 20:00:00,450.0,10.558389935,18.8079338775,58.2183786475,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.87276313707532,-2.3924026871318693,0.4930106597708497
2024-01-28 20:30:00,450.0,10.87086917,10.887355332666669,57.339190965,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.871785317873666,-3.0098800652890456,0.4862760793916157
2024-01-28 21:00:00,450.0,11.186350626,8.508367291499999,55.433771695,0.0,10.0503081094,0.0,27.850845454,31.346172690000003,0.0,0.0,0.0,57.87080749867202,-3.4589403556776115,0.48006105249977565
2024-01-28 21:30:00,450.0,11.431697198181816,9.042888677545454,52.81759452363636,0.0,15.219752082727274,0.0,49.095508724545454,46.91678393909091,0.0,0.0,0.0,57.869829679470364,-3.7235149700408305,0.47435231392403987
2024-01-28 22:00:00,450.0,11.4453384,9.169032502833334,49.825563835,0.0,27.910877765,0.0,74.93328253333334,74.93328253333334,0.0,0.0,0.0,57.86885186026872,-3.8073127791900356,0.4691339406739631
2024-01-28 22:30:00,450.0,11.420128762,9.547424705,47.777770304,0.0,32.129854266,0.0,89.592769144,88.835459349,0.0,0.0,0.0,57.86787404106707,-3.729219023997433,0.4643874078604441
2024-01-28 23:00:00,450.0,11.39835571,9.368160316,48.650086998333336,0.0,37.162591518333336,0.0,51.059187855000005,57.73042366000001,0.0,0.0,0.0,57.866896221865424,-3.517462642800346,0.4600916536343556
2024-01-28 23:30:00,450.0,11.372863714545456,8.965566938272728,49.74047175090909,0.0,40.49745202090909,0.0,13.09652800909091,23.7659071,0.0,0.0,0.0,57.865918402663766,-3.2039583498987163,0.456223153039357
2024-01-29 00:00:00,450.0,11.295129285454545,8.390102933727272,49.47549731454546,0.0,44.30020613909091,0.0,25.472502547272725,30.41010580090909,0.0,0.0,0.0,57.86494058346212,-2.8198759565749008,0.4527560004922482
2024-01-29 00:30:00,450.0,11.15357042,7.378463527428572,49.68578983857143,0.0,45.36586616571429,0.0,32.49885823285714,32.832952905714286,0.0,0.0,0.0,57.86396276426048,-2.3929353986946618,0.4496620006301363
2024-01-29 01:00:00,450.0,10.912348914,5.8821228206,49.370467326,0.0,45.344992282,0.0,30.527019205,32.303342225,0.0,0.0,0.0,57.86298494505882,-1.9463480359883167,0.44691076728157964
2024-01-29 01:30:00,450.0,10.5971067775,5.104526565125,49.20740905625,0.0,42.53413826375,0.0,22.55823928625,29.4679265475,0.0,0.0,0.0,57.862007125857176,-1.4988886713973777,0.4444698302295331
2024-01-29 02:00:00,450.0,10.1545939625,2.813084286,50.04304992416667,0.0,36.09646683,0.0,24.68402855883333,20.66141118583333,0.0,0.0,0.0,57.861029306655524,-1.0653978399565722,0.44230474940743975
2024-01-29 02:30:00,450.0,10.227482568,3.8512253919,52.160795752,0.0,12.652124017,0.0,33.236661553,35.845893024999995,0.0,0.0,0.0,57.86005148745388,-0.6571056632417747,0.4403792362213158
